Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
P. Michael,2022-05-26 02:39:45,00:54:52,,Bridgerton: Season 2: An Unthinkable Fate (Episode 5),,Comcast X1 MIPS NO SAGE MVPD STB,00:55:10,00:55:10,US (United States)
P. Michael,2022-05-26 01:45:16,00:54:20,,Bridgerton: Season 2: Victory (Episode 4),,Comcast X1 MIPS NO SAGE MVPD STB,00:54:38,00:54:38,US (United States)
P. Michael,2022-05-26 00:40:16,01:04:51,,Bridgerton: Season 2: A Bee in Your Bonnet (Episode 3),,Comcast X1 MIPS NO SAGE MVPD STB,01:04:51,01:04:51,US (United States)
P. Michael,2022-05-24 01:35:23,00:49:11,Autoplayed: user action: None; ,Bridgerton: Season 2: Off to the Races (Episode 2),,Comcast X1 MIPS NO SAGE MVPD STB,00:49:29,00:49:29,US (United States)
P. Michael,2022-05-24 00:28:23,01:06:50,,Bridgerton: Season 2: Capital R Rake (Episode 1),,Comcast X1 MIPS NO SAGE MVPD STB,01:06:50,01:06:50,US (United States)
P. Michael,2022-05-24 00:25:07,00:03:09,,Season 1 Recap: Bridgerton,RECAP,Comcast X1 MIPS NO SAGE MVPD STB,00:03:09,00:03:09,US (United States)
P. Michael,2022-05-24 00:20:48,00:02:50,Autoplayed: user action: User_Interaction; ,The Marked Heart: Season 1: Happiness Isn’t Forever (Episode 1),,Comcast X1 MIPS NO SAGE MVPD STB,00:02:50,00:02:50,US (United States)
P. Michael,2022-05-15 05:00:49,00:00:40,Autoplayed: user action: None; ,The Staircase: Season 1 (Trailer),TRAILER,Comcast X1 MIPS NO SAGE MVPD STB,00:00:40,00:00:40,US (United States)
P. Michael,2022-05-15 04:12:10,00:48:32,,Hold Tight: Limited Series: Episode 6,,Comcast X1 MIPS NO SAGE MVPD STB,00:48:37,00:48:37,US (United States)
P. Michael,2022-05-15 03:28:49,00:43:14,,Hold Tight: Limited Series: Episode 5,,Comcast X1 MIPS NO SAGE MVPD STB,00:43:19,00:43:19,US (United States)
P. Michael,2022-05-15 02:43:11,00:44:32,,Hold Tight: Limited Series: Episode 4,,Comcast X1 MIPS NO SAGE MVPD STB,00:44:40,00:44:40,US (United States)
P. Michael,2022-05-15 02:05:37,00:37:24,,Hold Tight: Limited Series: Episode 3,,Comcast X1 MIPS NO SAGE MVPD STB,00:37:29,00:37:29,US (United States)
P. Michael,2022-05-15 01:28:22,00:37:04,,Hold Tight: Limited Series: Episode 2,,Comcast X1 MIPS NO SAGE MVPD STB,00:37:09,00:37:09,US (United States)
P. Michael,2022-05-15 00:41:48,00:46:28,,Hold Tight: Limited Series: Episode 1,,Comcast X1 MIPS NO SAGE MVPD STB,00:46:28,00:46:28,US (United States)
P. Michael,2022-05-15 00:25:51,00:15:34,,Hold Tight: Limited Series: Episode 1,,Comcast X1 MIPS NO SAGE MVPD STB,00:15:34,Not latest view,US (United States)
P. Michael,2022-05-15 00:06:26,00:02:28,,Trailer: Operation Mincemeat,TRAILER,Comcast X1 MIPS NO SAGE MVPD STB,00:02:28,00:02:28,US (United States)
P. Michael,2022-05-15 00:04:51,00:01:29,,Season 1 Trailer: Hold Tight,TRAILER,Comcast X1 MIPS NO SAGE MVPD STB,00:01:29,00:01:29,US (United States)
P. Michael,2022-05-15 00:02:32,00:02:14,,The Staircase: Season 1 (Trailer),TRAILER,Comcast X1 MIPS NO SAGE MVPD STB,00:02:14,Not latest view,US (United States)
P. Michael,2022-05-14 22:17:21,01:45:05,,Bordertown: Mural Murders,,Comcast X1 MIPS NO SAGE MVPD STB,01:45:05,01:45:05,US (United States)
P. Michael,2022-05-14 22:02:35,00:00:48,Autoplayed: user action: None; ,The Victims' Game: Season 1: Fingerprints (Episode 1),,Comcast X1 MIPS NO SAGE MVPD STB,00:00:48,00:00:48,US (United States)
P. Michael,2022-05-14 21:44:16,00:00:14,Autoplayed: user action: None; ,Dark Desire: Season 1: It's Just Sex (Episode 1),,Comcast X1 MIPS NO SAGE MVPD STB,00:06:37,00:06:37,US (United States)
P. Michael,2022-05-14 21:22:20,00:03:32,,The Staircase: Season 1: Crime or Accident? (Episode 1),,Comcast X1 MIPS NO SAGE MVPD STB,00:03:32,00:03:32,US (United States)
P. Michael,2022-05-14 05:53:58,00:50:56,,The Lincoln Lawyer: Season 1: The Brass Verdict (Episode 10),,Comcast X1 MIPS NO SAGE MVPD STB,00:53:06,00:53:06,US (United States)
P. Michael,2022-05-14 05:03:20,00:50:30,,The Lincoln Lawyer: Season 1: The Uncanny Valley (Episode 9),,Comcast X1 MIPS NO SAGE MVPD STB,00:52:19,00:52:19,US (United States)
P. Michael,2022-05-14 04:16:17,00:46:53,,The Lincoln Lawyer: Season 1: The Magic Bullet Redux (Episode 8),,Comcast X1 MIPS NO SAGE MVPD STB,00:48:29,00:48:29,US (United States)
P. Michael,2022-05-14 03:31:43,00:44:09,,The Lincoln Lawyer: Season 1: Lemming Number Seven (Episode 7),,Comcast X1 MIPS NO SAGE MVPD STB,00:45:47,00:45:47,US (United States)
P. Michael,2022-05-14 02:48:12,00:43:19,,The Lincoln Lawyer: Season 1: Bent (Episode 6),,Comcast X1 MIPS NO SAGE MVPD STB,00:44:51,00:44:51,US (United States)
P. Michael,2022-05-14 02:05:29,00:42:33,,The Lincoln Lawyer: Season 1: Twelve Lemmings in a Box (Episode 5),,Comcast X1 MIPS NO SAGE MVPD STB,00:43:50,00:43:50,US (United States)
P. Michael,2022-05-14 01:14:31,00:42:41,Autoplayed: user action: User_Interaction; ,The Lincoln Lawyer: Season 1: Chaos Theory (Episode 4),,Comcast X1 MIPS NO SAGE MVPD STB,00:42:43,00:42:43,US (United States)
P. Michael,2022-05-14 00:51:43,00:22:00,,Welcome to Eden: Season 1: The Other Shore (Episode 4),,Comcast X1 MIPS NO SAGE MVPD STB,00:32:40,00:32:40,US (United States)
P. Michael,2022-05-14 00:49:42,00:00:15,Autoplayed: user action: None; ,The Lincoln Lawyer: Season 1: Chaos Theory (Episode 4),,Comcast X1 MIPS NO SAGE MVPD STB,00:01:47,Not latest view,US (United States)
P. Michael,2022-05-14 00:03:15,00:46:18,,The Lincoln Lawyer: Season 1: Momentum (Episode 3),,Comcast X1 MIPS NO SAGE MVPD STB,00:47:19,00:47:19,US (United States)
P. Michael,2022-05-13 23:20:39,00:42:28,,The Lincoln Lawyer: Season 1: The Magic Bullet (Episode 2),,Comcast X1 MIPS NO SAGE MVPD STB,00:43:54,00:43:54,US (United States)
P. Michael,2022-05-13 22:34:40,00:45:52,,The Lincoln Lawyer: Season 1: He Rides Again (Episode 1),,Comcast X1 MIPS NO SAGE MVPD STB,00:45:52,00:45:52,US (United States)
P. Michael,2022-05-13 22:33:46,00:00:44,Autoplayed: user action: None; ,Season 1 Trailer: The Lincoln Lawyer,TRAILER,Comcast X1 MIPS NO SAGE MVPD STB,00:00:44,00:00:44,US (United States)
P. Michael,2022-05-13 20:55:01,01:38:37,,The Mystery of Marilyn Monroe: The Unheard Tapes,,Comcast X1 MIPS NO SAGE MVPD STB,01:38:37,01:38:37,US (United States)
P. Michael,2022-05-10 05:31:48,00:10:35,,Welcome to Eden: Season 1: The Other Shore (Episode 4),,Comcast X1 MIPS NO SAGE MVPD STB,00:10:41,Not latest view,US (United States)
P. Michael,2022-05-10 04:55:14,00:36:23,Autoplayed: user action: User_Interaction; ,Welcome to Eden: Season 1: Farewell Party (Episode 3),,Comcast X1 MIPS NO SAGE MVPD STB,00:36:48,00:36:48,US (United States)
P. Michael,2022-05-10 04:19:21,00:35:41,Autoplayed: user action: User_Interaction; ,Welcome to Eden: Season 1: Evaluation (Episode 2),,Comcast X1 MIPS NO SAGE MVPD STB,00:36:01,00:36:01,US (United States)
P. Michael,2022-05-10 03:39:46,00:39:25,,Welcome to Eden: Season 1: The Trip of Your Life (Episode 1),,Comcast X1 MIPS NO SAGE MVPD STB,00:39:25,00:39:25,US (United States)
P. Michael,2022-05-10 03:36:37,00:01:42,,Season 1 Trailer 2: Welcome to Eden,TRAILER,Comcast X1 MIPS NO SAGE MVPD STB,00:01:42,00:01:42,US (United States)
P. Michael,2022-05-06 04:09:34,00:01:29,,Season 1 Trailer: Hold Tight,TRAILER,Comcast X1 MIPS NO SAGE MVPD STB,00:01:29,Not latest view,US (United States)
P. Michael,2022-05-06 04:07:25,00:02:03,,Season 1 Trailer: The Pentaverate,TRAILER,Comcast X1 MIPS NO SAGE MVPD STB,00:02:03,00:02:03,US (United States)
P. Michael,2022-05-06 04:05:16,00:02:03,,Trailer: Clark,TRAILER,Comcast X1 MIPS NO SAGE MVPD STB,00:02:03,00:02:03,US (United States)
P. Michael,2022-05-06 03:34:45,00:30:07,Autoplayed: user action: User_Interaction; ,A Farewell to Ozark,,Comcast X1 MIPS NO SAGE MVPD STB,00:30:07,00:30:07,US (United States)
P. Michael,2022-05-06 03:33:05,00:01:22,,Trailer: Clark,TRAILER,Comcast X1 MIPS NO SAGE MVPD STB,00:01:22,Not latest view,US (United States)
P. Michael,2022-05-06 03:32:30,00:00:29,Autoplayed: user action: None; ,Plot Clip: A Farewell to Ozark,HOOK,Comcast X1 MIPS NO SAGE MVPD STB,00:00:29,00:00:29,US (United States)
P. Michael,2022-05-06 02:02:18,01:08:41,Autoplayed: user action: User_Interaction; ,Ozark: Season 4: A Hard Way to Go (Episode 14),,Comcast X1 MIPS NO SAGE MVPD STB,01:08:43,01:08:43,US (United States)
P. Michael,2022-05-05 04:59:13,00:54:45,,Ozark: Season 4: Mud (Episode 13),,Comcast X1 MIPS NO SAGE MVPD STB,00:54:50,00:54:50,US (United States)
P. Michael,2022-05-05 04:08:28,00:50:35,,Ozark: Season 4: Trouble The Water (Episode 12),,Comcast X1 MIPS NO SAGE MVPD STB,00:50:40,00:50:40,US (United States)
P. Michael,2022-05-05 03:57:38,00:10:33,,Ozark: Season 4: Pound of Flesh and Still Kickin' (Episode 11),,Comcast X1 MIPS NO SAGE MVPD STB,01:02:04,01:02:04,US (United States)
P. Michael,2022-05-05 01:08:50,00:25:48,,Russian Doll: Season 1: Ariadne (Episode 8),,Comcast X1 MIPS NO SAGE MVPD STB,00:25:52,00:25:52,US (United States)
P. Michael,2022-05-05 00:43:34,00:25:08,Autoplayed: user action: User_Interaction; ,Russian Doll: Season 1: The Way Out (Episode 7),,Comcast X1 MIPS NO SAGE MVPD STB,00:25:08,00:25:08,US (United States)
P. Michael,2022-05-04 23:51:46,00:01:00,,Moment of High Emotion Clip: The 7 Lives of Lea,HOOK,DefaultWidevineAndroidPhone,00:01:00,00:01:00,US (United States)
P. Michael,2022-05-04 05:11:17,00:00:09,Autoplayed: user action: None; ,Russian Doll: Season 1: The Way Out (Episode 7),,Comcast X1 MIPS NO SAGE MVPD STB,00:00:13,Not latest view,US (United States)
P. Michael,2022-05-04 04:45:01,00:26:03,Autoplayed: user action: User_Interaction; ,Russian Doll: Season 1: Reflection (Episode 6),,Comcast X1 MIPS NO SAGE MVPD STB,00:26:03,00:26:03,US (United States)
P. Michael,2022-05-04 03:53:12,00:23:39,,Russian Doll: Season 1: Superiority Complex (Episode 5),,Comcast X1 MIPS NO SAGE MVPD STB,00:23:43,00:23:43,US (United States)
P. Michael,2022-05-04 03:29:09,00:23:54,,Russian Doll: Season 1: Alan's Routine (Episode 4),,Comcast X1 MIPS NO SAGE MVPD STB,00:23:58,00:23:58,US (United States)
P. Michael,2022-05-04 03:04:07,00:24:56,,Russian Doll: Season 1: A Warm Body (Episode 3),,Comcast X1 MIPS NO SAGE MVPD STB,00:25:00,00:25:00,US (United States)
P. Michael,2022-05-04 02:37:08,00:26:51,Autoplayed: user action: User_Interaction; ,Russian Doll: Season 1: The Great Escape (Episode 2),,Comcast X1 MIPS NO SAGE MVPD STB,00:26:51,00:26:51,US (United States)
P. Michael,2022-05-02 04:46:56,00:51:20,Autoplayed: user action: User_Interaction; ,Ozark: Season 4: Pound of Flesh and Still Kickin' (Episode 11),,Comcast X1 MIPS NO SAGE MVPD STB,00:51:32,Not latest view,US (United States)
P. Michael,2022-05-02 03:47:13,00:59:31,,Ozark: Season 4: You're the Boss (Episode 10),,Comcast X1 MIPS NO SAGE MVPD STB,00:59:36,00:59:36,US (United States)
P. Michael,2022-05-02 02:48:46,00:58:19,,Ozark: Season 4: Pick a God and Pray (Episode 9),,Comcast X1 MIPS NO SAGE MVPD STB,00:58:24,00:58:24,US (United States)
P. Michael,2022-05-02 01:57:10,00:51:28,,Ozark: Season 4: The Cousin of Death (Episode 8),,Comcast X1 MIPS NO SAGE MVPD STB,00:51:28,00:51:28,US (United States)
P. Michael,2022-05-02 01:54:39,00:02:20,,Season 4 Part 1 Recap: Ozark,RECAP,Comcast X1 MIPS NO SAGE MVPD STB,00:02:20,00:02:20,US (United States)
P. Michael,2022-04-26 03:35:13,00:06:20,,Old Enough!: Season 1: Episode 2,,Comcast X1 MIPS NO SAGE MVPD STB,00:06:20,00:06:20,US (United States)
P. Michael,2022-04-26 03:26:57,00:07:52,Autoplayed: user action: User_Interaction; ,Old Enough!: Season 1: Episode 1,,Comcast X1 MIPS NO SAGE MVPD STB,00:07:54,00:07:54,US (United States)
P. Michael,2022-04-23 15:48:33,00:00:46,,Season 1 Genre Specific Moment Clip: Hold Tight,HOOK,DefaultWidevineAndroidPhone,00:00:46,00:00:46,US (United States)
P. Michael,2022-04-22 22:49:15,00:46:24,,Heirs to the Land: Season 1: Fate (Episode 1),,Comcast X1 MIPS NO SAGE MVPD STB,00:46:24,00:46:24,US (United States)
P. Michael,2022-04-22 21:51:05,00:04:58,Autoplayed: user action: User_Interaction; ,Snabba Cash: Season 1: Shuno Is 12 Percent (Episode 1),,Comcast X1 MIPS NO SAGE MVPD STB,00:04:58,00:04:58,US (United States)
P. Michael,2022-04-22 21:47:01,00:00:15,Autoplayed: user action: None; ,Dark Desire: Season 1: It's Just Sex (Episode 1),,Comcast X1 MIPS NO SAGE MVPD STB,00:06:38,Not latest view,US (United States)
P. Michael,2022-04-22 21:37:53,00:05:14,,Dig Deeper: The Disappearance of Birgit Meier: Limited Series: Episode 1,,Comcast X1 MIPS NO SAGE MVPD STB,00:05:14,00:05:14,US (United States)
P. Michael,2022-04-21 03:13:28,00:01:00,Autoplayed: user action: None; ,Season 1 Trailer: Yakamoz S-245,TRAILER,Comcast X1 MIPS NO SAGE MVPD STB,00:01:00,00:01:00,US (United States)
P. Michael,2022-04-21 02:26:07,00:42:12,Autoplayed: user action: User_Interaction; ,Anatomy of a Scandal: Limited Series: Episode 6,,Comcast X1 MIPS NO SAGE MVPD STB,00:42:27,00:42:27,US (United States)
P. Michael,2022-04-21 01:45:47,00:40:11,,Anatomy of a Scandal: Limited Series: Episode 5,,Comcast X1 MIPS NO SAGE MVPD STB,00:40:21,00:40:21,US (United States)
P. Michael,2022-04-21 01:05:51,00:39:34,,Anatomy of a Scandal: Limited Series: Episode 4,,Comcast X1 MIPS NO SAGE MVPD STB,00:39:46,00:39:46,US (United States)
P. Michael,2022-04-21 00:24:04,00:41:35,,Anatomy of a Scandal: Limited Series: Episode 3,,Comcast X1 MIPS NO SAGE MVPD STB,00:41:45,00:41:45,US (United States)
P. Michael,2022-04-20 23:43:06,00:40:51,,Anatomy of a Scandal: Limited Series: Episode 2,,Comcast X1 MIPS NO SAGE MVPD STB,00:40:59,00:40:59,US (United States)
P. Michael,2022-04-20 22:58:23,00:44:36,,Anatomy of a Scandal: Limited Series: Episode 1,,Comcast X1 MIPS NO SAGE MVPD STB,00:44:36,00:44:36,US (United States)
P. Michael,2022-04-19 14:14:20,00:00:05,,Breaking Bad: Season 1_hook_02_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:05,00:00:05,US (United States)
P. Michael,2022-04-19 14:14:05,00:00:13,,The Gentlemen_hook_primary_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:12,00:00:12,US (United States)
P. Michael,2022-04-19 14:13:51,00:00:13,,Borrego_hook_primary_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:12,00:00:12,US (United States)
P. Michael,2022-04-19 14:13:08,00:00:28,,Trailer: 365 Days: This Day,TRAILER,DefaultWidevineAndroidPhone,00:00:28,00:00:28,US (United States)
P. Michael,2022-04-19 14:12:52,00:00:15,,Season 7 Trailer: Grace and Frankie,TRAILER,DefaultWidevineAndroidPhone,00:00:15,00:00:15,US (United States)
P. Michael,2022-04-19 14:12:12,00:00:39,,Teaser: Clark,TEASER_TRAILER,DefaultWidevineAndroidPhone,00:00:39,00:00:39,US (United States)
P. Michael,2022-04-19 14:11:49,00:00:22,,Season 1 Teaser: Heartstopper,TEASER_TRAILER,DefaultWidevineAndroidPhone,00:00:22,00:00:22,US (United States)
P. Michael,2022-04-19 14:11:27,00:00:22,,Trailer: Blood Sisters: Limited Series,TRAILER,DefaultWidevineAndroidPhone,00:00:21,00:00:21,US (United States)
P. Michael,2022-04-19 14:11:09,00:00:17,,Trailer: The Mystery of Marilyn Monroe: The Unheard Tapes,TRAILER,DefaultWidevineAndroidPhone,00:00:17,00:00:17,US (United States)
P. Michael,2022-04-19 14:10:44,00:00:24,,Trailer: Conversations with a Killer: The John Wayne Gacy Tapes,TRAILER,DefaultWidevineAndroidPhone,00:00:24,00:00:24,US (United States)
P. Michael,2022-04-19 14:10:38,00:00:05,,Trailer: Along for the Ride,TRAILER,DefaultWidevineAndroidPhone,00:00:05,00:00:05,US (United States)
P. Michael,2022-04-19 14:10:12,00:00:24,,Clip: The 7 Lives of Lea,TEASER_TRAILER,DefaultWidevineAndroidPhone,00:00:24,00:00:24,US (United States)
P. Michael,2022-04-19 14:10:02,00:00:07,,Season 1 Teaser: The Pentaverate,TEASER_TRAILER,DefaultWidevineAndroidPhone,00:00:07,00:00:07,US (United States)
P. Michael,2022-04-19 14:09:33,00:00:23,,Season 1 Trailer: 42 Días en la Oscuridad,TRAILER,DefaultWidevineAndroidPhone,00:00:23,00:00:23,US (United States)
P. Michael,2022-04-19 14:09:24,00:00:06,,Season 4 Part 2 Trailer: Ozark,TRAILER,DefaultWidevineAndroidPhone,00:00:06,00:00:06,US (United States)
P. Michael,2022-04-19 14:09:12,00:00:07,,Season 1 Trailer: The Lincoln Lawyer,TRAILER,DefaultWidevineAndroidPhone,00:00:07,Not latest view,US (United States)
P. Michael,2022-04-17 18:46:47,00:09:09,,If I Hadn't Met You: Season 1: If I Hadn't Met You (Episode 1),,Comcast X1 MIPS NO SAGE MVPD STB,00:09:09,00:09:09,US (United States)
P. Michael,2022-04-17 18:42:44,00:02:47,,Hard Cell: Season 1: Episode 1,,Comcast X1 MIPS NO SAGE MVPD STB,00:02:47,00:02:47,US (United States)
P. Michael,2022-04-17 18:31:38,00:08:10,Autoplayed: user action: None; ,Anatomy of a Scandal: Limited Series: Episode 1,,Comcast X1 MIPS NO SAGE MVPD STB,00:08:10,Not latest view,US (United States)
P. Michael,2022-04-13 03:02:37,00:00:30,,Season 1 Trailer: Into the Night,TRAILER,Comcast X1 MIPS NO SAGE MVPD STB,00:00:30,00:00:30,US (United States)
P. Michael,2022-04-12 01:45:03,00:51:45,,Call the Midwife: Series 10: Episode 8,,Comcast X1 MIPS NO SAGE MVPD STB,00:51:49,00:51:49,US (United States)
P. Michael,2022-04-12 00:53:21,00:51:35,,Call the Midwife: Series 10: Episode 7,,Comcast X1 MIPS NO SAGE MVPD STB,00:51:39,00:51:39,US (United States)
P. Michael,2022-04-12 00:01:38,00:51:32,,Call the Midwife: Series 10: Episode 6,,Comcast X1 MIPS NO SAGE MVPD STB,00:51:32,00:51:32,US (United States)
P. Michael,2022-04-06 02:31:16,00:00:19,Autoplayed: user action: None; ,Call the Midwife: Series 10: Episode 6,,Comcast X1 MIPS NO SAGE MVPD STB,00:00:23,Not latest view,US (United States)
P. Michael,2022-04-06 01:39:36,00:51:18,,Call the Midwife: Series 10: Episode 5,,Comcast X1 MIPS NO SAGE MVPD STB,00:51:27,00:51:27,US (United States)
P. Michael,2022-04-06 00:47:57,00:51:32,,Call the Midwife: Series 10: Episode 4,,Comcast X1 MIPS NO SAGE MVPD STB,00:51:36,00:51:36,US (United States)
P. Michael,2022-04-05 23:56:14,00:51:35,,Call the Midwife: Series 10: Episode 3,,Comcast X1 MIPS NO SAGE MVPD STB,00:51:39,00:51:39,US (United States)
P. Michael,2022-04-05 23:04:45,00:51:20,,Call the Midwife: Series 10: Episode 2,,Comcast X1 MIPS NO SAGE MVPD STB,00:51:20,00:51:20,US (United States)
P. Michael,2022-04-05 23:03:26,00:00:01,Autoplayed: user action: None; ,Call the Midwife: Series 10: Episode 3,,Comcast X1 MIPS NO SAGE MVPD STB,00:24:47,Not latest view,US (United States)
P. Michael,2022-04-05 22:43:55,00:00:32,,Trailer: Ronny Chieng: Speakeasy,TRAILER,DefaultWidevineAndroidPhone,00:00:32,00:00:32,US (United States)
P. Michael,2022-04-04 04:34:33,00:42:29,Autoplayed: user action: User_Interaction; ,The Silent Sea: Season 1: The Silent Sea (Episode 8),,Comcast X1 MIPS NO SAGE MVPD STB,00:43:55,00:43:55,US (United States)
P. Michael,2022-04-04 04:00:26,00:33:51,Autoplayed: user action: User_Interaction; ,The Silent Sea: Season 1: Luna (Episode 7),,Comcast X1 MIPS NO SAGE MVPD STB,00:35:17,00:35:17,US (United States)
P. Michael,2022-04-04 03:07:19,00:37:45,Autoplayed: user action: User_Interaction; ,The Silent Sea: Season 1: Key to Salvation (Episode 6),,Comcast X1 MIPS NO SAGE MVPD STB,00:39:15,00:39:15,US (United States)
P. Michael,2022-04-04 02:32:34,00:34:30,Autoplayed: user action: User_Interaction; ,The Silent Sea: Season 1: Secret Storage (Episode 5),,Comcast X1 MIPS NO SAGE MVPD STB,00:35:53,00:35:53,US (United States)
P. Michael,2022-04-04 01:52:47,00:39:34,Autoplayed: user action: User_Interaction; ,The Silent Sea: Season 1: The Truth Comes Out (Episode 4),,Comcast X1 MIPS NO SAGE MVPD STB,00:40:57,00:40:57,US (United States)
P. Michael,2022-04-04 01:09:46,00:42:47,Autoplayed: user action: User_Interaction; ,The Silent Sea: Season 1: Cause of Death (Episode 3),,Comcast X1 MIPS NO SAGE MVPD STB,00:44:09,00:44:09,US (United States)
P. Michael,2022-04-04 00:24:25,00:44:42,Autoplayed: user action: User_Interaction; ,The Silent Sea: Season 1: Three Storages (Episode 2),,Comcast X1 MIPS NO SAGE MVPD STB,00:42:32,00:42:32,US (United States)
P. Michael,2022-04-03 23:35:33,00:46:41,Autoplayed: user action: User_Interaction; ,The Silent Sea: Season 1: Balhae Lunar Research Station (Episode 1),,Comcast X1 MIPS NO SAGE MVPD STB,00:46:43,00:46:43,US (United States)
P. Michael,2022-04-03 21:38:54,01:37:06,,The Colony,,Comcast X1 MIPS NO SAGE MVPD STB,01:37:09,01:37:09,US (United States)
P. Michael,2022-03-29 02:29:25,01:00:00,Autoplayed: user action: User_Interaction; ,Jeff Foxworthy: The Good Old Days,,Comcast X1 MIPS NO SAGE MVPD STB,01:00:00,01:00:00,US (United States)
P. Michael,2022-03-29 01:46:49,00:24:43,,Call the Midwife: Series 10: Episode 3,,Comcast X1 MIPS NO SAGE MVPD STB,00:24:47,Not latest view,US (United States)
P. Michael,2022-03-29 00:55:21,00:51:21,,Call the Midwife: Series 10: Episode 2,,Comcast X1 MIPS NO SAGE MVPD STB,00:51:21,Not latest view,US (United States)
P. Michael,2022-03-29 00:53:39,00:00:01,Autoplayed: user action: None; ,Call the Midwife: Series 10: Episode 2,,Comcast X1 MIPS NO SAGE MVPD STB,00:00:05,Not latest view,US (United States)
P. Michael,2022-03-29 00:01:46,00:51:41,Autoplayed: user action: User_Interaction; ,Call the Midwife: Series 10: Episode 1,,Comcast X1 MIPS NO SAGE MVPD STB,00:51:41,00:51:41,US (United States)
P. Michael,2022-03-28 14:05:57,00:00:08,,Call the Midwife: Series 1_hook_primary_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:08,00:00:08,US (United States)
P. Michael,2022-03-27 05:26:12,00:00:05,Autoplayed: user action: None; ,Light the Night: Part 1: Episode 4,,Comcast X1 MIPS NO SAGE MVPD STB,00:00:09,00:00:09,US (United States)
P. Michael,2022-03-27 04:42:28,00:43:35,,Light the Night: Part 1: Episode 3,,Comcast X1 MIPS NO SAGE MVPD STB,00:43:39,00:43:39,US (United States)
P. Michael,2022-03-27 04:00:32,00:41:48,,Light the Night: Part 1: Episode 2,,Comcast X1 MIPS NO SAGE MVPD STB,00:41:52,00:41:52,US (United States)
P. Michael,2022-03-27 03:16:34,00:43:47,Autoplayed: user action: User_Interaction; ,Light the Night: Part 1: Episode 1,,Comcast X1 MIPS NO SAGE MVPD STB,00:43:47,00:43:47,US (United States)
P. Michael,2022-03-27 03:09:25,00:04:01,,In From the Cold: Season 1: What Is Burning? (Episode 1),,Comcast X1 MIPS NO SAGE MVPD STB,00:04:01,00:04:01,US (United States)
P. Michael,2022-03-27 02:50:53,00:15:43,Autoplayed: user action: User_Interaction; ,King of Thieves,,Comcast X1 MIPS NO SAGE MVPD STB,00:15:43,00:15:43,US (United States)
P. Michael,2022-03-27 02:32:09,00:00:57,,King of Thieves_hook_primary_16x9,HOOK,Comcast X1 MIPS NO SAGE MVPD STB,00:00:57,00:00:57,US (United States)
P. Michael,2022-03-27 02:31:35,00:00:29,,Call the Midwife: Series 1_hook_primary_16x9,HOOK,Comcast X1 MIPS NO SAGE MVPD STB,00:00:29,Not latest view,US (United States)
P. Michael,2022-03-27 02:28:22,00:03:05,,Season 2 Trailer: Bridgerton,TRAILER,Comcast X1 MIPS NO SAGE MVPD STB,00:03:05,00:03:05,US (United States)
P. Michael,2022-03-27 01:30:29,00:57:45,,Bad Vegan: Fame. Fraud. Fugitives.: Limited Series: Everything Will Be Fine (Episode 4),,Comcast X1 MIPS NO SAGE MVPD STB,00:57:50,00:57:50,US (United States)
P. Michael,2022-03-27 00:26:52,01:01:35,Autoplayed: user action: User_Interaction; ,Bad Vegan: Fame. Fraud. Fugitives.: Limited Series: No Angels in Hell (Episode 3),,Comcast X1 MIPS NO SAGE MVPD STB,00:53:04,00:53:04,US (United States)
P. Michael,2022-03-26 23:46:22,00:40:22,,Bad Vegan: Fame. Fraud. Fugitives.: Limited Series: Happily Ever After (Episode 2),,Comcast X1 MIPS NO SAGE MVPD STB,00:40:27,00:40:27,US (United States)
P. Michael,2022-03-26 23:02:46,00:43:30,Autoplayed: user action: User_Interaction; ,Bad Vegan: Fame. Fraud. Fugitives.: Limited Series: Mr. & Mrs. Fox (Episode 1),,Comcast X1 MIPS NO SAGE MVPD STB,00:43:30,00:43:30,US (United States)
P. Michael,2022-03-26 02:12:17,01:29:12,,Rescued by Ruby,,Comcast X1 MIPS NO SAGE MVPD STB,01:29:14,01:29:14,US (United States)
P. Michael,2022-03-25 04:41:32,00:00:56,Autoplayed: user action: None; ,Dogs of Berlin: Season 1: Team (Episode 2),,Comcast X1 MIPS NO SAGE MVPD STB,00:01:02,00:01:02,US (United States)
P. Michael,2022-03-25 03:41:16,01:00:08,,Dogs of Berlin: Season 1: V.I.P. (Episode 1),,Comcast X1 MIPS NO SAGE MVPD STB,01:00:08,01:00:08,US (United States)
P. Michael,2022-03-20 04:37:29,00:00:15,Autoplayed: user action: None; ,Trailer: Bad Vegan: Fame. Fraud. Fugitives.,TRAILER,Comcast X1 MIPS NO SAGE MVPD STB,00:00:15,00:00:15,US (United States)
P. Michael,2022-03-20 03:08:49,01:28:31,Autoplayed: user action: User_Interaction; ,Windfall,,Comcast X1 MIPS NO SAGE MVPD STB,01:28:31,01:28:31,US (United States)
P. Michael,2022-03-20 03:06:56,00:01:23,,Season 1 Trailer: Cracow Monsters,TRAILER,Comcast X1 MIPS NO SAGE MVPD STB,00:01:23,00:01:23,US (United States)
